,Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_20
1659,2024-08-07T00:00:00.000,408.6400146484375,410.0799865722656,397.4700012207031,398.42999267578125,398.42999267578125,20650900,428.9939956665039,436.68079956054686,423.4234288255865
1660,2024-08-08T00:00:00.000,402.44000244140625,405.8599853515625,399.94000244140625,402.69000244140625,402.69000244140625,20203000,426.3934951782227,436.1281994628906,421.44881678899793
1661,2024-08-09T00:00:00.000,404.0299987792969,408.04998779296875,402.260009765625,406.0199890136719,406.0199890136719,19276700,424.0169952392578,435.6651989746094,419.97940461991925
1662,2024-08-12T00:00:00.000,407.05999755859375,408.760009765625,404.239990234375,406.80999755859375,406.80999755859375,16762900,421.6594955444336,435.50799865722655,418.72517537598344
1663,2024-08-13T00:00:00.000,409.5899963378906,414.95001220703125,409.57000732421875,414.010009765625,414.010009765625,19302800,419.8839965820313,435.4855987548828,418.2761119845207
