,Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_20
1659,2024-08-07T00:00:00.000,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,209.57742309570312,63516400,221.56600112915038,213.77060028076173,217.64261172055924
1660,2024-08-08T00:00:00.000,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,213.06338500976562,47161100,220.85300064086914,214.2370001220703,217.22998180037206
1661,2024-08-09T00:00:00.000,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,215.99000549316406,42201600,220.13800125122071,214.75600036621094,217.13569834254275
1662,2024-08-12T00:00:00.000,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,217.52999877929688,38028100,219.29450149536132,215.2808004760742,217.17325076509076
1663,2024-08-13T00:00:00.000,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,221.27000427246094,44095400,218.61700134277345,215.86120056152345,217.56341776579268
